,Data,Open,High,Low,Close,Volume,Ajustado,Retornos,Retornos Ajustados
3513,2015-03-13,48858,48858,47905,48596,4475600,48596,-262,-262
3514,2015-03-16,48602,49205,48394,48848,3155400,48848,246,246
3515,2015-03-17,48849,50384,48841,50285,4013900,50285,1436,1436
3516,2015-03-18,50284,51773,49788,51526,4458900,51526,1242,1242
3517,2015-03-19,51530,51547,50791,50954,3263600,50954,-576,-576
3518,2015-03-20,50964,52286,50964,51967,4916800,51967,1003,1003
3519,2015-03-23,51970,52178,51516,51908,3397500,51908,-62,-62
3520,2015-03-24,51908,52223,51006,51506,3436500,51506,-402,-402
3521,2015-03-25,51507,52319,51507,51858,4774600,51858,351,351
3522,2015-03-26,51835,51835,50528,50580,3638500,50580,-1255,-1255
3523,2015-03-27,50575,50575,49909,50095,3927700,50095,-480,-480
3524,2015-03-30,50100,51265,50100,51243,2798500,51243,1143,1143
3525,2015-03-31,51243,51466,50612,51150,3511300,51150,-93,-93
3526,2015-04-01,51186,52613,51186,52322,4411500,52322,1136,1136
3527,2015-04-02,52322,53312,52322,53123,4266500,53123,801,801
3528,2015-04-06,53124,54146,53122,53737,3322100,53737,613,613
3529,2015-04-07,53738,54002,53436,53729,3487100,53729,-9,-9
3530,2015-04-08,53732,54458,53508,53661,4780400,53661,-71,-71
3531,2015-04-09,53638,54002,53292,53803,4338300,53803,165,165
3532,2015-04-10,53803,54413,53556,54214,3683000,54214,411,411
3533,2015-04-13,54214,54866,54004,54240,3660300,54240,26,26
3534,2015-04-14,54240,54625,53773,53982,3747100,53982,-258,-258
3535,2015-04-15,54037,54960,54037,54919,4069600,54919,882,882
3536,2015-04-16,54919,54919,54316,54674,4133000,54674,-245,-245
3537,2015-04-17,54672,54672,53896,53955,3537200,53955,-717,-717
3538,2015-04-20,53965,54385,53510,53761,2688000,53761,-204,-204
3539,2015-04-22,53762,54848,53762,54617,3700600,54617,855,855
3540,2015-04-23,54616,55782,54064,55685,5535100,55685,1069,1069
3541,2015-04-24,55687,56965,55687,56594,4982000,56594,907,907
3542,2015-04-27,56554,56962,55515,55535,3854300,55535,-1019,-1019
3543,2015-04-28,55549,56018,54973,55812,4082600,55812,263,263
3544,2015-04-29,55809,55809,55067,55325,3888400,55325,-484,-484
3545,2015-04-30,55312,56229,55080,56229,4947500,56229,917,917
3546,2015-05-04,56230,57520,56230,57354,3492600,57354,1124,1124
3547,2015-05-05,57350,58147,57096,58052,3903800,58052,702,702
3548,2015-05-06,58050,58575,56820,57103,4598400,57103,-947,-947
3549,2015-05-07,57103,57290,56507,56921,3065100,56921,-182,-182
3550,2015-05-08,56965,57621,56595,57149,3410900,57149,184,184
3551,2015-05-11,57166,57490,57013,57197,2966300,57197,31,31
3552,2015-05-12,57193,57424,56753,56792,3087600,56792,-401,-401
3553,2015-05-13,56790,56900,56199,56372,3071700,56372,-418,-418
3554,2015-05-14,56376,56921,56105,56657,3209800,56657,281,281
3555,2015-05-15,56656,57288,56422,57249,2894400,57249,593,593
3556,2015-05-18,57250,57606,55926,56204,3778400,56204,-1046,-1046
3557,2015-05-19,56204,56212,55027,55499,3223000,55499,-705,-705
3558,2015-05-20,55497,55645,54820,54901,3278700,54901,-596,-596
3559,2015-05-21,54900,55112,54526,55112,3303700,55112,212,212
3560,2015-05-22,55112,55223,54038,54377,3689100,54377,-735,-735
3561,2015-05-25,54378,54868,53972,54609,1604600,54609,231,231
3562,2015-05-26,54609,54609,53548,53630,3324200,53630,-979,-979
3563,2015-05-27,53631,54293,53136,54236,3475600,54236,605,605
3564,2015-05-28,54230,54230,53363,53976,2914500,53976,-254,-254
3565,2015-05-29,53974,53974,52760,52760,5553300,52760,-1214,-1214
3566,2015-06-01,52753,53233,52666,53031,2675400,53031,278,278
3567,2015-06-02,53035,54236,53035,54236,3476000,54236,1201,1201
3568,2015-06-03,54254,54254,53462,53523,3317500,53523,-731,-731
3569,2015-06-05,53518,53518,52808,52973,2729100,52973,-545,-545
3570,2015-06-08,52975,53325,52810,52810,2582500,52810,-165,-165
3571,2015-06-09,52810,53292,52688,52816,3678000,52816,6,6
3572,2015-06-10,52817,54102,52817,53876,3587500,53876,1059,1059
3573,2015-06-11,53876,54271,53444,53689,3093500,53689,-187,-187
3574,2015-06-12,53689,53689,53033,53348,2379500,53348,-341,-341
3575,2015-06-15,53338,53338,52548,53138,2607700,53138,-200,-200
3576,2015-06-16,53144,53969,53107,53702,3280300,53702,558,558
3577,2015-06-17,53698,53755,52965,53249,2993200,53249,-449,-449
3578,2015-06-18,53251,54352,53214,54239,2665000,54239,988,988
3579,2015-06-19,54236,54236,53479,53749,2948200,53749,-487,-487
3580,2015-06-22,53750,54342,53655,53864,2354400,53864,114,114
3581,2015-06-23,53865,54361,53772,53772,2625300,53772,-93,-93
3582,2015-06-24,53772,54236,53628,53843,2731100,53843,71,71
3583,2015-06-25,53840,53840,52879,53176,3234900,53176,-664,-664
3584,2015-06-26,53181,54076,53151,54017,2705400,54017,836,836
3585,2015-06-29,54013,54013,52647,53014,2550600,53014,-999,-999
3586,2015-06-30,53014,53345,52813,53081,3021100,53081,67,67
3587,2015-07-01,53081,53456,52603,52758,2714000,52758,-323,-323
3588,2015-07-02,52758,53357,52758,53106,2998100,53106,348,348
3589,2015-07-03,53106,53106,52370,52519,1498600,52519,-587,-587
3590,2015-07-06,52511,52679,51683,52149,2573500,52149,-362,-362
3591,2015-07-07,52149,52388,51130,52344,3538900,52344,195,195
3592,2015-07-08,52343,52468,51574,51782,2880300,51782,-561,-561
3593,2015-07-10,51782,52786,51782,52591,2678700,52591,809,809
3594,2015-07-13,52591,53164,52591,53119,2606900,53119,528,528
3595,2015-07-14,53119,53416,52653,53239,2740900,53239,120,120
3596,2015-07-15,53239,53334,52790,52902,2533600,52902,-337,-337
3597,2015-07-16,52902,53417,52714,53070,2075700,53070,168,168
3598,2015-07-17,53070,53310,52221,52342,2440800,52342,-728,-728
3599,2015-07-20,52341,52424,51525,51600,2635000,51600,-741,-741
3600,2015-07-21,51603,51998,51244,51474,2942600,51474,-129,-129
3601,2015-07-22,51474,51474,50592,50916,3123300,50916,-558,-558
3602,2015-07-23,50916,51063,49668,49807,4181500,49807,-1109,-1109
3603,2015-07-24,49804,49831,48624,49246,3632500,49246,-558,-558
3604,2015-07-27,49246,49298,48640,48736,3489100,48736,-510,-510
3605,2015-07-28,48740,49871,48740,49602,4137600,49602,862,862
3606,2015-07-29,49602,50333,49422,50245,3746800,50245,643,643
3607,2015-07-30,50245,50645,49612,49897,3261200,49897,-348,-348
3608,2015-07-31,49897,50895,49892,50865,3142200,50865,968,968
3609,2015-08-03,50867,50867,50054,50138,2613200,50138,-729,-729
3610,2015-08-04,50138,50574,49827,50058,2670400,50058,-80,-80
3611,2015-08-05,50067,50853,50067,50287,2662100,50287,220,220
3612,2015-08-06,50280,50534,49624,50011,3640800,50011,-269,-269
3613,2015-08-07,50013,50013,48512,48577,3218400,48577,-1436,-1436
3614,2015-08-10,48578,49512,48578,49353,2842100,49353,775,775
3615,2015-08-11,49340,49340,48306,49072,3288000,49072,-268,-268
3616,2015-08-12,49064,49064,48028,48388,4234500,48388,-676,-676
3617,2015-08-13,48390,48606,47722,48010,3186500,48010,-380,-380
3618,2015-08-14,48010,48186,47508,47508,2878900,47508,-502,-502
3619,2015-08-17,47509,47788,47217,47217,2411800,47217,-292,-292
3620,2015-08-18,47220,48084,46676,47451,3544600,47451,231,231
3621,2015-08-19,47451,47451,45977,46588,3236800,46588,-863,-863
3622,2015-08-20,46588,46781,46030,46649,2945700,46649,61,61
3623,2015-08-21,46649,46649,45677,45720,2869600,45720,-929,-929
3624,2015-08-24,45715,45715,42749,44336,4727700,44336,-1379,-1379
3625,2015-08-25,44338,45588,44338,44545,3726600,44545,207,207
3626,2015-08-26,44546,46039,44540,46038,3739600,46038,1492,1492
3627,2015-08-27,46038,47997,46038,47715,4252000,47715,1677,1677
3628,2015-08-28,47697,47872,46847,47154,3778600,47154,-543,-543
3629,2015-08-31,47151,47151,45570,46626,4667300,46626,-525,-525
3630,2015-09-01,46625,46625,45278,45477,3665000,45477,-1148,-1148
3631,2015-09-02,45484,46474,45445,46464,3740100,46464,980,980
3632,2015-09-03,46468,47532,46279,47366,4103000,47366,898,898
3633,2015-09-04,47366,47377,46320,46498,4174900,46498,-868,-868
3634,2015-09-08,46501,47243,46497,46762,2851000,46762,261,261
3635,2015-09-09,46762,47840,46614,46657,3699200,46657,-105,-105
3636,2015-09-10,46656,46819,45592,46504,4483200,46504,-152,-152
3637,2015-09-11,46509,46558,46176,46401,3615300,46401,-108,-108
3638,2015-09-14,46400,47386,46218,47282,3579400,47282,882,882
3639,2015-09-15,47281,47689,46746,47364,3562000,47364,83,83
3640,2015-09-16,47364,48681,47364,48553,4320300,48553,1189,1189
3641,2015-09-17,48553,49396,48082,48551,4184700,48551,-2,-2
3642,2015-09-18,48550,48550,46928,47264,4381000,47264,-1286,-1286
3643,2015-09-21,47263,47391,46425,46590,2601200,46590,-673,-673
3644,2015-09-22,46585,46585,45276,46265,4193100,46265,-320,-320
3645,2015-09-23,46263,46480,45340,45340,3962000,45340,-923,-923
3646,2015-09-24,45340,45572,44183,45292,4331700,45292,-48,-48
3647,2015-09-25,45300,45969,44697,44831,3135300,44831,-469,-469
3648,2015-09-28,44832,44832,43767,43957,2771900,43957,-875,-875
3649,2015-09-29,43956,44531,43956,44132,2960700,44132,176,176
3650,2015-09-30,44132,45294,44132,45059,4831200,45059,927,927
3651,2015-10-01,45064,45547,44789,45313,3773200,45313,249,249
3652,2015-10-02,45313,47033,44973,47033,4001300,47033,1720,1720
3653,2015-10-05,47033,48081,47019,47598,3323700,47598,565,565
3654,2015-10-06,47598,48092,47389,47735,3370800,47735,137,137
3655,2015-10-07,47735,49290,47715,48914,6060700,48914,1179,1179
3656,2015-10-08,48915,49247,48658,49107,3585000,49107,192,192
3657,2015-10-09,49105,49752,48698,49338,4551200,49338,233,233
3658,2015-10-13,49339,49339,47135,47363,4221100,47363,-1976,-1976
3659,2015-10-14,47349,47715,46701,46710,6141700,46710,-639,-639
3660,2015-10-15,46730,47188,46321,47161,3653000,47161,431,431
3661,2015-10-16,47161,47727,46517,47236,3537700,47236,75,75
3662,2015-10-19,47242,47536,46917,47447,3133600,47447,205,205
3663,2015-10-20,47447,47728,46623,47077,3297000,47077,-370,-370
3664,2015-10-21,47077,47274,46654,47026,2957300,47026,-51,-51
3665,2015-10-22,47027,47909,47027,47772,3124100,47772,745,745
3666,2015-10-23,47774,48837,47502,47597,3592300,47597,-177,-177
3667,2015-10-26,47607,47875,47105,47209,2451400,47209,-398,-398
3668,2015-10-27,47205,47338,46742,47043,3443800,47043,-162,-162
3669,2015-10-28,47038,47441,46388,46741,4085200,46741,-297,-297
3670,2015-10-29,46740,46740,45628,45628,3082000,45628,-1112,-1112
3671,2015-10-30,45628,45975,45401,45869,3231400,45869,241,241
3672,2015-11-03,45869,48054,45866,48054,4603800,48054,2185,2185
3673,2015-11-04,48059,49054,47441,47710,3627200,47710,-349,-349
3674,2015-11-05,47712,48061,47430,48047,3189000,48047,335,335
3675,2015-11-06,48046,48046,46397,46919,3091100,46919,-1127,-1127
3676,2015-11-09,46915,47001,46057,46195,2278500,46195,-720,-720
3677,2015-11-10,46195,46195,45397,46179,2401800,46179,-16,-16
3678,2015-11-11,46207,47231,46207,47065,3071700,47065,858,858
3679,2015-11-12,47065,47460,46696,46884,3154200,46884,-181,-181
3680,2015-11-13,46884,46884,46311,46517,3517200,46517,-367,-367
3681,2015-11-16,46519,46905,46399,46847,3144900,46847,328,328
3682,2015-11-17,46848,47698,46848,47248,3341700,47248,400,400
3683,2015-11-18,47241,47951,47241,47436,3965500,47436,195,195
3684,2015-11-19,47437,48227,47437,48139,4069100,48139,702,702
3685,2015-11-23,48138,48745,47988,48150,3277600,48150,12,12
3686,2015-11-24,48143,48320,47442,48284,3445700,48284,141,141
3687,2015-11-25,48270,48270,46742,46867,3976000,46867,-1403,-1403
3688,2015-11-26,46867,47199,46867,47146,2288300,47146,279,279
3689,2015-11-27,47144,47144,45812,45873,3031900,45873,-1271,-1271
3690,2015-11-30,45871,45931,45106,45120,7164800,45120,-751,-751
3691,2015-12-01,45121,45482,44775,45047,4176300,45047,-74,-74
3692,2015-12-02,45046,45338,44579,44915,4179400,44915,-131,-131
3693,2015-12-03,44923,47142,44923,46393,4421500,46393,1470,1470
3694,2015-12-04,46385,46385,45023,45361,3520900,45361,-1024,-1024
3695,2015-12-07,45361,46157,45217,45223,2853300,45223,-138,-138
3696,2015-12-08,45223,45233,44232,44443,3203200,44443,-780,-780
3697,2015-12-09,44444,46438,44444,46108,4446400,46108,1664,1664
3698,2015-12-10,46084,46323,45351,45631,3638300,45631,-453,-453
3699,2015-12-11,45630,45981,45068,45263,3281900,45263,-367,-367
3700,2015-12-14,45258,45258,44531,44747,2481600,44747,-511,-511
3701,2015-12-15,44748,45423,44748,44872,2558500,44872,124,124
3702,2015-12-16,44868,45099,44095,45016,3324300,45016,148,148
3703,2015-12-17,45016,46251,45016,45261,3028800,45261,245,245
3704,2015-12-18,45249,45249,43690,43911,4564700,43911,-1338,-1338
3705,2015-12-21,43912,44223,43196,43200,3452900,43200,-712,-712
3706,2015-12-22,43208,43632,43137,43470,2577000,43470,262,262
3707,2015-12-23,43479,44233,43479,44015,2501300,44015,536,536
3708,2015-12-28,44016,44087,43709,43764,1793200,43764,-252,-252
3709,2015-12-29,43781,44042,43523,43654,1675900,43654,-127,-127
3710,2015-12-30,43653,43662,43217,43350,2679200,43350,-303,-303
3711,2016-01-04,43349,43349,42125,42141,2976300,42141,-1208,-1208
3712,2016-01-05,42139,42534,42137,42419,2557200,42419,280,280
3713,2016-01-06,42410,42410,41590,41773,3935900,41773,-637,-637
3714,2016-01-07,41772,41772,40695,40695,4032300,40695,-1077,-1077
3715,2016-01-08,40695,41218,40463,40612,3221600,40612,-83,-83
3716,2016-01-11,40612,40974,39924,39950,3086400,39950,-662,-662
3717,2016-01-12,39955,40261,39426,39514,3383700,39514,-441,-441
3718,2016-01-13,39518,40050,38822,38944,3569600,38944,-574,-574
3719,2016-01-14,38944,39502,38459,39500,3868600,39500,556,556
3720,2016-01-15,39494,39494,37986,38569,4076400,38569,-925,-925
3721,2016-01-18,38572,38633,37937,37937,2161200,37937,-635,-635
3722,2016-01-19,37941,38857,37941,38057,3044900,38057,116,116
3723,2016-01-20,38056,38056,37046,37645,3958400,37645,-411,-411
3724,2016-01-21,37647,38079,37495,37717,3773600,37717,70,70
3725,2016-01-22,37737,38444,37737,38031,4197500,38031,294,294
3726,2016-01-26,38031,38031,37112,37497,3607000,37497,-534,-534
3727,2016-01-27,37501,38766,37402,38376,4648600,38376,875,875
3728,2016-01-28,38376,39100,37996,38630,4464600,38630,254,254
3729,2016-01-29,38635,40406,38635,40406,5475700,40406,1771,1771
3730,2016-02-01,40397,40570,39738,40570,3661700,40570,173,173
3731,2016-02-02,40564,40564,38596,38596,4425300,38596,-1968,-1968
3732,2016-02-03,38597,39726,38597,39589,4238100,39589,992,992
3733,2016-02-04,39589,41444,39589,40822,5388500,40822,1233,1233
3734,2016-02-05,40812,41249,40566,40592,3669000,40592,-220,-220
3735,2016-02-10,40592,40592,39960,40377,3700000,40377,-215,-215
3736,2016-02-11,40370,40370,38928,39318,3794000,39318,-1052,-1052
3737,2016-02-12,39324,39901,39324,39808,3327800,39808,484,484
3738,2016-02-15,39808,40671,39808,40093,1694300,40093,285,285
3739,2016-02-16,40093,41206,40074,40948,3921300,40948,855,855
3740,2016-02-17,40958,42436,40958,41631,5307100,41631,673,673
3741,2016-02-18,41624,41698,41183,41478,3534900,41478,-146,-146
3742,2016-02-19,41477,41828,41071,41543,3298700,41543,66,66
3743,2016-02-22,41544,43345,41544,43235,4508500,43235,1691,1691
3744,2016-02-23,43235,43601,42359,42521,3805300,42521,-714,-714
3745,2016-02-24,42521,42521,41211,42085,3522700,42085,-436,-436
3746,2016-02-25,42084,42327,41442,41888,4046700,41888,-196,-196
3747,2016-02-26,41889,42495,41417,41593,3274600,41593,-296,-296
3748,2016-02-29,41599,43053,41599,42794,4473500,42794,1195,1195
3749,2016-03-01,42795,44181,42795,44122,4610100,44122,1327,1327
3750,2016-03-02,44122,44983,43841,44893,5009600,44893,771,771
3751,2016-03-03,44900,47375,44900,47193,9031000,47193,2293,2293
3752,2016-03-04,47194,50024,47194,49085,10284300,49085,1891,1891
3753,2016-03-07,49089,49639,48746,49246,5720600,49246,157,157
3754,2016-03-08,49244,49914,48847,49102,7150500,49102,-142,-142
3755,2016-03-09,49102,50001,48623,48665,6230600,48665,-437,-437
3756,2016-03-10,48667,49974,47922,49571,7467200,49571,904,904
3757,2016-03-11,49574,50038,49156,49639,6002200,49639,65,65
3758,2016-03-14,49639,50166,48757,48867,4801100,48867,-772,-772
3759,2016-03-15,48866,48866,46684,47130,5502200,47130,-1736,-1736
3760,2016-03-16,47130,47814,46521,47763,5111000,47763,633,633
3761,2016-03-17,47770,51268,47770,50914,7245100,50914,3144,3144
3762,2016-03-18,50915,51308,50202,50815,5448400,50815,-100,-100
3763,2016-03-21,50816,51370,50765,51172,3708500,51172,356,356
3764,2016-03-22,51170,51215,50812,51010,3896600,51010,-160,-160
3765,2016-03-23,51005,51005,49491,49690,3638700,49690,-1315,-1315
3766,2016-03-24,49686,49686,48778,49657,3688400,49657,-29,-29
3767,2016-03-28,49687,51149,49687,50838,3515800,50838,1151,1151
3768,2016-03-29,50839,51765,50387,51155,4320900,51155,316,316
3769,2016-03-30,51155,52262,50900,51249,4730600,51249,94,94
3770,2016-03-31,51248,51248,49642,50055,4251900,50055,-1193,-1193
3771,2016-04-01,50054,50768,49361,50562,3890600,50562,508,508
3772,2016-04-04,50556,50556,48600,48780,3556500,48780,-1776,-1776
3773,2016-04-05,48778,49629,48149,49054,3546100,49054,276,276
3774,2016-04-06,49054,49054,47874,48096,3810000,48096,-958,-958
3775,2016-04-07,48099,48940,48099,48513,3059900,48513,414,414
3776,2016-04-08,48517,50486,48517,50293,5047700,50293,1776,1776
3777,2016-04-11,50303,51089,50078,50165,4050700,50165,-138,-138
3778,2016-04-12,50166,52327,50166,52002,5146900,52002,1836,1836
3779,2016-04-13,52010,53844,52010,53150,6376500,53150,1140,1140
3780,2016-04-14,53150,53699,52242,52411,5492100,52411,-739,-739
3781,2016-04-15,52414,53390,52414,53228,5047800,53228,814,814
3782,2016-04-18,53229,53479,52305,52894,4385600,52894,-335,-335
3783,2016-04-19,52894,54054,52894,53710,5033900,53710,816,816
3784,2016-04-20,53711,53857,53149,53631,4554100,53631,-80,-80
3785,2016-04-22,53630,53630,52629,52908,4259400,52908,-722,-722
3786,2016-04-25,52911,52949,51748,51862,3693200,51862,-1049,-1049
3787,2016-04-26,51867,53108,51838,53083,3749400,53083,1216,1216
3788,2016-04-27,53094,54560,53094,54478,4897900,54478,1384,1384
3789,2016-04-28,54475,54978,53963,54312,4413500,54312,-163,-163
3790,2016-04-29,54317,54705,53592,53911,4898400,53911,-406,-406
3791,2016-05-02,53910,54113,53265,53562,3286100,53562,-348,-348
3792,2016-05-03,53557,53557,52260,52260,3892400,52260,-1297,-1297
3793,2016-05-04,52253,52672,51931,52553,4263800,52553,300,300
3794,2016-05-05,52569,53071,51311,51671,3653100,51671,-898,-898
3795,2016-05-06,51671,52159,51204,51718,3296100,51718,47,47
3796,2016-05-09,51717,51717,49908,50990,4938400,50990,-727,-727
3797,2016-05-10,50994,53071,50994,53071,4079200,53071,2077,2077
3798,2016-05-11,53072,53976,52736,52764,4350000,52764,-308,-308
3799,2016-05-12,52765,53703,52424,53241,4630400,53241,476,476
3800,2016-05-13,53236,53250,51366,51804,4314300,51804,-1432,-1432
3801,2016-05-16,51803,52305,51585,51803,3529500,51803,0,0
3802,2016-05-17,51795,51946,50689,50839,3871100,50839,-956,-956
3803,2016-05-18,50836,51373,50301,50562,4072500,50562,-274,-274
3804,2016-05-19,50556,50556,49588,50133,3905500,50133,-423,-423
3805,2016-05-20,50133,50822,49723,49723,3254500,49723,-410,-410
3806,2016-05-23,49709,49709,48695,49330,3412800,49330,-379,-379
3807,2016-05-24,49330,50002,49153,49345,3138900,49345,15,15
3808,2016-05-25,49347,50357,49347,49483,3472600,49483,136,136
3809,2016-05-27,49481,49805,48869,49051,2711800,49051,-430,-430
3810,2016-05-30,49051,49203,48799,48964,1169200,48964,-87,-87
3811,2016-05-31,48963,49269,48292,48472,5802800,48472,-491,-491
3812,2016-06-01,48468,49057,48200,49013,3290000,49013,545,545
3813,2016-06-02,49008,49906,48781,49887,3525800,49887,879,879
3814,2016-06-03,49888,50634,49888,50619,3329400,50619,731,731
3815,2016-06-06,50627,50924,50097,50432,3111900,50432,-195,-195
3816,2016-06-07,50432,50641,50005,50488,2958800,50488,56,56
3817,2016-06-08,50490,51812,50490,51629,4206400,51629,1139,1139
3818,2016-06-09,51633,51633,50832,51118,3213200,51118,-515,-515
3819,2016-06-10,51117,51117,49421,49422,2977400,49422,-1695,-1695
3820,2016-06-13,49419,49764,48804,49661,2630500,49661,242,242
3821,2016-06-14,49662,49894,48216,48648,3885000,48648,-1014,-1014
3822,2016-06-15,48649,49415,48324,48915,5009800,48915,266,266
3823,2016-06-16,48901,49412,48067,49412,3887200,49412,511,511
3824,2016-06-17,49409,50191,49405,49534,4248900,49534,125,125
3825,2016-06-20,49539,50782,49539,50329,3487000,50329,790,790
3826,2016-06-21,50326,50870,49678,50838,3349200,50838,512,512
3827,2016-06-22,50835,51239,50060,50156,3632900,50156,-679,-679
3828,2016-06-23,50161,51673,50161,51560,3166800,51560,1399,1399
3829,2016-06-24,51561,51561,49544,50105,4139100,50105,-1456,-1456
3830,2016-06-27,50106,50162,48954,49246,3228500,49246,-860,-860
3831,2016-06-28,49252,50301,49252,50007,3406400,50007,755,755
3832,2016-06-29,50009,51229,50009,51002,3970100,51002,993,993
3833,2016-06-30,51001,51619,50585,51527,4377800,51527,526,526
3834,2016-07-01,51540,52346,51411,52233,4116100,52233,693,693
3835,2016-07-04,52241,52918,52241,52569,2081800,52569,328,328
3836,2016-07-05,52565,52565,51510,51842,3121400,51842,-723,-723
3837,2016-07-06,51842,51909,50825,51902,3277000,51902,60,60
3838,2016-07-07,51902,52719,51888,52015,3712200,52015,113,113
3839,2016-07-08,52020,53166,52020,53141,2995500,53141,1121,1121
3840,2016-07-11,53143,54021,53143,53960,3206300,53960,817,817
3841,2016-07-12,53961,54746,53961,54256,3878700,54256,295,295
3842,2016-07-13,54256,54647,53733,54598,4037100,54598,342,342
3843,2016-07-14,54601,55634,54601,55481,4408500,55481,880,880
3844,2016-07-15,55482,55649,55233,55578,3684500,55578,96,96
3845,2016-07-18,55573,56509,55355,56484,3984500,56484,911,911
3846,2016-07-19,56487,56698,56246,56698,3794000,56698,211,211
3847,2016-07-20,56699,56927,56221,56578,3865800,56578,-121,-121
3848,2016-07-21,56578,56906,56233,56641,3486900,56641,63,63
3849,2016-07-22,56641,57171,56518,57002,2912000,57002,361,361
3850,2016-07-25,57006,57205,56398,56873,3126900,56873,-133,-133
3851,2016-07-26,56876,57309,56708,56783,3351800,56783,-93,-93
3852,2016-07-27,56788,57380,56788,56853,3795700,56853,65,65
3853,2016-07-28,56853,56853,55993,56667,3912600,56667,-186,-186
3854,2016-07-29,56664,57474,56340,57308,4416500,57308,644,644
3855,2016-08-01,57309,57729,56676,56756,4088000,56756,-553,-553
3856,2016-08-02,56756,56974,55696,56162,3857700,56162,-594,-594
3857,2016-08-03,56157,57101,55788,57077,4058600,57077,920,920
3858,2016-08-04,57076,58030,57076,57594,4192000,57594,518,518
3859,2016-08-05,57609,57951,57290,57661,3354600,57661,52,52
3860,2016-08-08,57655,57917,57504,57635,3153800,57635,-20,-20
3861,2016-08-09,57637,58095,57615,57689,3049900,57689,52,52
3862,2016-08-10,57690,57953,56735,56920,3510600,56920,-770,-770
3863,2016-08-11,56925,58308,56923,58300,3905700,58300,1375,1375
3864,2016-08-12,58300,58753,57987,58298,3811800,58298,-2,-2
3865,2016-08-15,58316,59324,58316,59146,3487200,59146,830,830
3866,2016-08-16,59144,59187,58589,58855,3874400,58855,-289,-289
3867,2016-08-17,58847,59324,58081,59324,4179800,59324,477,477
3868,2016-08-18,59324,59418,58829,59166,3608700,59166,-158,-158
3869,2016-08-19,59158,59240,58599,59099,2661700,59099,-59,-59
3870,2016-08-22,59080,59099,57631,57781,3133500,57781,-1299,-1299
3871,2016-08-23,57781,58596,57781,58020,3635900,58020,239,239
3872,2016-08-24,58019,58332,57456,57718,3221400,57718,-301,-301
3873,2016-08-25,57718,58124,57639,57722,2974200,57722,4,4
3874,2016-08-26,57725,58655,57259,57716,3611600,57716,-9,-9
3875,2016-08-29,57717,58957,57642,58610,2759700,58610,893,893
3876,2016-08-30,58610,58882,58293,58575,2729400,58575,-35,-35
3877,2016-08-31,58580,58910,57506,57901,4077700,57901,-679,-679
3878,2016-09-01,57901,58417,57638,58236,3687600,58236,335,335
3879,2016-09-02,58241,59655,58241,59616,3771500,59616,1375,1375
3880,2016-09-05,59616,59986,59402,59566,1824900,59566,-50,-50
3881,2016-09-06,59566,60129,59182,60129,3150500,60129,563,563
3882,2016-09-08,60129,60310,59743,60232,3843900,60232,103,103
3883,2016-09-09,60220,60220,57961,58000,3992900,58000,-2220,-2220
3884,2016-09-12,57998,58595,57511,58586,3529200,58586,588,588
3885,2016-09-13,58580,58580,56459,56821,4377800,56821,-1759,-1759
3886,2016-09-14,56812,57342,56694,57059,3329100,57059,247,247
3887,2016-09-15,57068,58127,57068,57909,2812000,57909,841,841
3888,2016-09-16,57909,57909,56794,57080,3710700,57080,-829,-829
3889,2016-09-19,57083,58025,57083,57350,2691100,57350,267,267
3890,2016-09-20,57356,57902,57356,57736,3001000,57736,380,380
3891,2016-09-21,57736,58575,57326,58394,3889700,58394,658,658
3892,2016-09-22,58408,59462,58408,58994,3365300,58994,586,586
3893,2016-09-23,58992,59131,58409,58697,2809900,58697,-295,-295
3894,2016-09-26,58697,58697,57904,58054,2108800,58054,-643,-643
3895,2016-09-27,58066,58490,57411,58382,2953400,58382,316,316
3896,2016-09-28,58383,59415,58353,59356,3233400,59356,973,973
3897,2016-09-29,59346,59621,58292,58351,3200300,58351,-995,-995
3898,2016-09-30,58350,58900,58271,58367,2858200,58367,17,17
3899,2016-10-03,58370,59549,58367,59461,2774100,59461,1091,1091
3900,2016-10-04,59461,59580,58892,59339,3894600,59339,-122,-122
3901,2016-10-05,59340,60477,59340,60254,3378900,60254,914,914
3902,2016-10-06,60254,60724,60070,60644,3507200,60644,390,390
3903,2016-10-07,60645,61275,60479,61109,4243800,61109,464,464
3904,2016-10-10,61130,61756,61130,61668,2936900,61668,538,538
3905,2016-10-11,61668,61668,60885,61022,3568000,61022,-646,-646
3906,2016-10-13,61020,61329,60243,61119,4952700,61119,99,99
3907,2016-10-14,61120,62039,61120,61767,3691200,61767,647,647
3908,2016-10-17,61768,62696,61719,62696,3340700,62696,928,928
3909,2016-10-18,62701,63937,62701,63782,4390300,63782,1081,1081
3910,2016-10-19,63784,64089,63309,63506,3614000,63506,-278,-278
3911,2016-10-20,63495,63927,62729,63838,3421500,63838,343,343
3912,2016-10-21,63838,64372,63379,64108,3662900,64108,270,270
3913,2016-10-24,64141,64691,63914,64060,3663900,64060,-81,-81
3914,2016-10-25,64059,64266,63248,63866,3918100,63866,-193,-193
3915,2016-10-26,63860,63924,63084,63826,4299200,63826,-34,-34
3916,2016-10-27,63827,64609,63827,64250,3587500,64250,423,423
3917,2016-10-28,64251,64728,63778,64308,3788500,64308,57,57
3918,2016-10-31,64312,65054,64312,64925,3816900,64925,613,613
