Data,Open,High,Low,Close,Volume,Ajustado
7/26/2010,66322,66619,66151,66443,1234400,66443
7/27/2010,66449,67102,66293,66674,1601800,66674
7/28/2010,66670,67051,66427,66808,1939400,66808
7/29/2010,66796,67428,66596,66954,2160200,66954
7/30/2010,66951,67608,66218,67515,2088400,67515
8/2/2010,67524,68754,67524,68517,1766600,68517
8/3/2010,68517,68561,67942,67997,1900000,67997
8/4/2010,67996,68534,67577,68272,1875200,68272
8/5/2010,68271,68471,68002,68412,1611600,68412
8/6/2010,68416,68509,67686,68095,1513200,68095
8/9/2010,68096,68513,67749,67862,1254800,67862
8/10/2010,67836,67836,66946,67223,1625400,67223
8/11/2010,67217,67217,65690,65790,1732800,65790
8/12/2010,65788,66027,65257,65966,1546600,65966
8/13/2010,65964,66590,65921,66264,1841200,66264
8/16/2010,66260,66868,66187,66702,1394800,66702
8/17/2010,66702,67666,66702,67584,1747000,67584
8/18/2010,67584,67745,67006,67638,2367000,67638
8/19/2010,67641,67713,66824,66887,1920000,66887
8/20/2010,66892,66892,66337,66677,1414600,66677
8/23/2010,66678,67175,65982,65982,1379600,65982
8/24/2010,65946,65946,65013,65156,1604200,65156
8/25/2010,65156,65156,64164,64803,1753000,64803
8/26/2010,64802,65271,63804,63867,1773400,63867
8/27/2010,63875,65589,63848,65585,1764000,65585
8/30/2010,65585,65585,64255,64261,1286400,64261
8/31/2010,64262,65182,64202,65145,3284800,65145
9/1/2010,65154,67073,65154,67073,2509000,67073
9/2/2010,67073,67168,66405,66808,1601200,66808
9/3/2010,66812,67673,66541,66679,2019200,66679
9/6/2010,66679,66949,66380,66747,651400,66747
9/8/2010,66739,66739,66101,66407,1716000,66407
9/9/2010,66411,66807,66353,66624,1438800,66624
9/10/2010,66622,66920,66459,66807,1561000,66807
9/13/2010,66807,68142,66807,68031,2144400,68031
9/14/2010,68030,68093,67561,67692,2594000,67692
9/15/2010,67690,68107,67119,68107,2234200,68107
9/16/2010,68103,68103,67507,67663,1464400,67663
9/17/2010,67665,67773,66993,67089,1629400,67089
9/20/2010,67087,68241,67009,68190,1775200,68190
9/21/2010,68189,68255,67528,67719,1734000,67719
9/22/2010,67711,68549,67346,68325,2495200,68325
9/23/2010,68321,69601,67892,68794,3305200,68794
9/24/2010,68800,69571,68021,68196,3441000,68196
9/27/2010,68197,68926,68011,68816,2138600,68816
9/28/2010,68817,69431,68455,69228,1851800,69228
9/29/2010,69225,69420,68958,69228,3067200,69228
9/30/2010,69230,69737,68924,69430,2466200,69430
10/1/2010,69438,70243,69228,70229,2452600,70229
10/4/2010,70230,70551,70089,70385,1876800,70385
10/5/2010,70390,71285,70390,71283,2713000,71283
10/6/2010,71284,71290,70343,70541,2780600,70541
10/7/2010,70545,70739,69314,69918,2587200,69918
10/8/2010,69921,70828,69698,70809,2136000,70809
10/11/2010,70810,71111,70810,70946,1169000,70946
10/13/2010,70950,71995,70950,71675,2985000,71675
10/14/2010,71676,71961,71264,71692,2633000,71692
10/15/2010,71699,72140,71351,71830,2015200,71830
10/18/2010,71830,71884,71341,71736,2111600,71736
10/19/2010,71735,71735,69628,69864,2495200,69864
10/20/2010,69863,70720,69814,70405,2407200,70405
10/21/2010,70406,70958,68952,69652,2587800,69652
10/22/2010,69658,70312,68847,69530,2421600,69530
10/25/2010,69536,70231,69451,69580,3836000,69580
10/26/2010,69582,70834,69055,70740,2576800,70740
10/27/2010,70735,70844,70059,70569,2202600,70569
10/28/2010,70573,71263,70234,70320,2230200,70320
10/29/2010,70322,70776,70322,70673,2208800,70673
11/1/2010,70686,71751,70673,71561,1555000,71561
11/3/2010,71560,72110,71510,71905,2145800,71905
11/4/2010,71910,73103,71910,72996,2175800,72996
11/5/2010,72987,72987,72534,72607,1732000,72607
11/8/2010,72607,72875,72336,72657,1077600,72657
11/9/2010,72654,73045,71651,71679,1505000,71679
11/10/2010,71674,71854,70868,71638,0,71638
11/11/2010,71639,71639,70941,71195,1353200,71195
11/12/2010,71191,71191,70004,70367,1188600,70367
11/16/2010,70364,70364,68662,69192,2240800,69192
11/17/2010,69189,70080,69187,69709,0,69709
11/18/2010,69716,70904,69716,70781,1881600,70781
11/19/2010,70774,70898,70236,70898,1506400,70898
11/22/2010,70898,70898,69202,69633,1739200,69633
11/23/2010,69629,69629,67728,67953,2080600,67953
11/24/2010,67955,69746,67955,69629,1990600,69629
11/25/2010,69634,69780,69362,69362,981600,69362
11/26/2010,69349,69349,68219,68226,1564800,68226
11/29/2010,68218,68422,67103,67908,1777800,67908
11/30/2010,67901,68476,67271,67705,2159200,67705
12/1/2010,67731,69605,67731,69346,0,69346
12/2/2010,69341,69943,69219,69527,2111800,69527
12/3/2010,69529,69963,68943,69766,2828000,69766
12/6/2010,69759,69932,69378,69552,0,69552
12/7/2010,69563,70589,69338,69338,0,69338
12/8/2010,69338,69354,68046,68175,2671600,68175
12/9/2010,68173,68561,67563,67879,2447200,67879
12/10/2010,67889,68514,67866,68342,0,68342
12/13/2010,68342,69221,68342,69126,0,69126
12/14/2010,69127,69127,68531,68743,0,68743
12/15/2010,68741,68741,67711,67870,2962400,67870
12/16/2010,67875,68377,67138,67306,2401400,67306
12/17/2010,67304,67981,66948,67981,0,67981
12/20/2010,67979,68196,67264,67264,2352800,67264
12/21/2010,67261,68461,67261,68215,1897400,68215
12/22/2010,68218,68472,67727,68471,1656800,68471
12/23/2010,68470,68562,68250,68486,1229400,68486
12/27/2010,68476,68476,67803,67803,1035400,67803
12/28/2010,67810,68104,67810,68041,0,68041
12/29/2010,68043,69040,68043,68952,1307800,68952
12/30/2010,68953,69527,68940,69305,2102200,69305
1/3/2011,69310,70471,69305,69962,1862400,69962
1/4/2011,69962,70318,69560,70318,2427200,70318
1/5/2011,70311,71173,69802,71091,2309200,71091
1/6/2011,71093,71167,70469,70579,2546000,70579
1/7/2011,70580,70783,69718,70057,1761000,70057
1/10/2011,70056,70133,69666,70127,1610800,70127
1/11/2011,70146,70647,70145,70423,2138000,70423
1/12/2011,70429,71633,70429,71633,2516000,71633
1/13/2011,71631,71924,70719,70721,2237800,70721
1/14/2011,70723,71184,70397,70940,1806600,70940
1/17/2011,70940,70940,70544,70609,1538600,70609
1/18/2011,70612,71094,70612,70920,1877400,70920
1/19/2011,70921,71190,69966,70058,1884800,70058
1/20/2011,70056,70083,69177,69562,2169600,69562
1/21/2011,69560,70027,69095,69133,2071800,69133
1/24/2011,69134,69513,68786,69427,1474400,69427
1/26/2011,69427,69556,68515,68709,2542400,68709
1/27/2011,68717,69108,67775,68051,2304400,68051
1/28/2011,68051,68182,65898,66698,2544000,66698
1/31/2011,66697,67166,66271,66575,2253800,66575
2/1/2011,66575,67922,66575,67847,2114000,67847
2/2/2011,67844,68012,66643,66688,2551400,66688
2/3/2011,66688,66849,66091,66765,2380800,66765
2/4/2011,66752,66946,65160,65269,2676800,65269
2/7/2011,65272,65893,64916,65362,1980400,65362
2/8/2011,65359,66238,65110,65771,2764000,65771
2/9/2011,65767,65767,64016,64218,2811400,64218
2/10/2011,64217,65106,64185,64578,2356400,64578
2/11/2011,64582,65890,64562,65756,2396400,65756
2/14/2011,65751,66743,65462,66558,1945000,66558
2/15/2011,66558,66861,66117,66341,2355400,66341
2/16/2011,66342,67793,66342,67571,2672400,67571
2/17/2011,67580,67876,67107,67685,2147800,67685
2/18/2011,67685,68226,67386,68067,1944000,68067
2/21/2011,68067,68067,67085,67259,1453000,67259
2/22/2011,67255,67570,66342,66440,3045400,66440
2/23/2011,66440,67266,66049,66910,3335000,66910
2/24/2011,66909,67344,66693,66949,2699200,66949
2/25/2011,66952,67632,66331,66903,2394600,66903
2/28/2011,66909,67458,66687,67383,2640400,67383
3/1/2011,67381,67708,66243,66243,2166400,66243
3/2/2011,66242,67282,66101,67282,2518600,67282
3/3/2011,67284,68188,67284,68146,2254600,68146
3/4/2011,68138,68220,67514,68012,1840000,68012
3/9/2011,68010,68057,67109,67264,1407600,67264
3/10/2011,67256,67256,65854,66041,2375000,66041
3/11/2011,66041,67014,65559,66685,2491000,66685
3/14/2011,66684,67333,66088,67169,1874200,67169
3/15/2011,67168,67168,65463,67005,2852200,67005
3/16/2011,67011,67502,65663,66003,3056800,66003
3/17/2011,66017,66950,66015,66216,1985000,66216
3/18/2011,66217,67384,66217,66880,2842800,66880
3/21/2011,66887,67676,66656,66690,2557400,66690
3/22/2011,66684,67631,66531,67578,2357800,67578
3/23/2011,67570,67918,67317,67796,2145600,67796
3/24/2011,67799,68009,67406,67533,1819800,67533
3/25/2011,67528,68256,67497,67766,2223800,67766
3/28/2011,67767,68070,67193,67193,1444400,67193
3/29/2011,67194,67862,67046,67419,1768200,67419
3/30/2011,67423,68004,67423,67997,1859800,67997
3/31/2011,68000,68606,68000,68587,2124400,68587
4/1/2011,68588,69387,68588,69268,2397400,69268
4/4/2011,69270,69787,69270,69704,1200,69704
4/5/2011,69704,70047,69465,69838,0,69838
4/6/2011,69841,70108,68954,69037,0,69037
4/7/2011,69040,69334,68695,69176,0,69176
4/8/2011,69180,69430,68472,68718,2111400,68718
4/11/2011,68719,69177,68029,68164,2173800,68164
4/12/2011,68153,68153,66721,66896,2525800,66896
4/13/2011,66909,67411,66251,66486,2515200,66486
4/14/2011,66483,67042,66090,66279,2259000,66279
4/15/2011,66281,66765,65832,66684,2145800,66684
4/18/2011,66689,66706,65158,65415,3060400,65415
4/19/2011,65417,66257,65417,66158,2214400,66158
4/20/2011,66165,67077,66165,67058,2397400,67058
4/25/2011,67058,67124,66552,66972,1385800,66972
4/26/2011,66972,67413,66722,67144,1726600,67144
4/27/2011,67143,67228,65885,66264,2151200,66264
4/28/2011,66249,66249,65105,65673,3090000,65673
4/29/2011,65664,66294,65461,66133,2645000,66133
5/2/2011,66119,66500,65346,65463,2306800,65463
5/3/2011,65458,65468,64244,64318,2235400,64318
5/4/2011,64320,64807,63548,63616,2490000,63616
5/5/2011,63609,64268,62973,63407,2806000,63407
5/6/2011,63422,64704,63422,64417,2690000,64417
5/9/2011,64416,64782,64150,64622,1880800,64622
5/10/2011,64622,65143,64619,64877,1982600,64877
5/11/2011,64877,64877,63622,63776,2458400,63776
5/12/2011,63772,64329,63125,64003,2486800,64003
5/13/2011,64003,64165,63063,63235,2667400,63235
5/16/2011,63233,63829,62676,62830,2459600,62830
5/17/2011,62830,63680,62414,63673,2210800,63673
5/18/2011,63675,64015,62830,62841,2488000,62841
5/19/2011,62844,63607,62225,62367,2291200,62367
5/20/2011,62370,63043,62086,62597,2087000,62597
5/23/2011,62597,62597,61659,62345,1767600,62345
5/24/2011,62350,63415,62350,63337,2006400,63337
5/25/2011,63329,63857,63025,63388,1918600,63388
5/26/2011,63389,64121,63232,64099,2397000,64099
5/27/2011,64101,64548,64092,64295,1672000,64295
5/30/2011,64295,64460,63915,63954,629000,63954
5/31/2011,63961,64620,63932,64620,2428400,64620
6/1/2011,64616,64674,63401,63411,2158200,63411
6/2/2011,63411,64218,63277,64218,2135600,64218
6/3/2011,64216,64979,63628,64341,2155800,64341
6/6/2011,64341,64512,62960,63068,1822400,63068
6/7/2011,63072,63784,63072,63218,2089600,63218
6/8/2011,63204,63354,62709,63033,1805800,63033
6/9/2011,63037,63773,62872,63469,1946800,63469
6/10/2011,63470,63478,62495,62697,1688200,62697
6/13/2011,62701,62968,62022,62023,1397200,62023
6/14/2011,62023,62697,62023,62205,1762400,62205
6/15/2011,62198,62198,61448,61604,2668000,61604
6/16/2011,61602,62040,60489,60881,1991000,60881
6/17/2011,60883,61268,60566,61060,1974600,61060
6/20/2011,61059,61571,60784,61168,2019800,61168
6/21/2011,61188,61543,61179,61424,1696600,61424
6/22/2011,61420,61859,61194,61194,1863400,61194
6/24/2011,61192,61459,60921,61017,1449000,61017
6/27/2011,61017,61456,60772,61217,1634000,61217
6/28/2011,61216,62309,61216,62303,1796400,62303
6/29/2011,62303,62625,62033,62334,1873400,62334
6/30/2011,62337,62574,61959,62404,1814000,62404
7/1/2011,62404,63455,62148,63394,2376200,63394
7/4/2011,63397,63891,63314,63891,1000400,63891
7/5/2011,63886,63886,63030,63039,1937800,63039
7/6/2011,63039,63039,62391,62565,1612600,62565
7/7/2011,62573,63206,62207,62207,1865000,62207
7/8/2011,62207,62207,61366,61513,1670600,61513
7/11/2011,61502,61502,60098,60224,1773200,60224
7/12/2011,60220,60516,59705,59705,1946200,59705
7/13/2011,59718,60847,59718,60670,2284200,60670
7/14/2011,60673,60685,59452,59679,2363400,59679
7/15/2011,59679,60104,59180,59478,1960200,59478
7/18/2011,59479,59479,58631,58838,1956400,58838
7/19/2011,58838,59394,58677,59082,1888000,59082
7/20/2011,59094,59552,59045,59120,1946000,59120
7/21/2011,59120,60441,59120,60263,2159600,60263
7/22/2011,60263,60696,60077,60270,1809600,60270
7/25/2011,60264,60285,59640,59971,1772400,59971
7/26/2011,59972,60204,59261,59340,2174800,59340
7/27/2011,59336,59336,58169,58288,2619000,58288
7/28/2011,58297,59167,58290,58708,2234000,58708
7/29/2011,58703,58952,58009,58823,2366400,58823
8/1/2011,58823,59542,58168,58536,2109400,58536
8/2/2011,58526,58673,57259,57311,2696200,57311
8/3/2011,57318,57352,55249,56017,3491800,56017
8/4/2011,55999,55999,52629,52811,4455400,52811
8/5/2011,52811,53866,51153,52949,4320600,52949
8/8/2011,52938,52938,47793,48668,4894600,48668
8/9/2011,48671,51151,48666,51151,5268200,51151
8/10/2011,51151,52164,49947,51395,4358800,51395
8/11/2011,51398,53724,51398,53343,4066000,53343
8/12/2011,53344,53643,52650,53473,3269800,53473
8/15/2011,53478,54968,53474,54652,2540600,54652
8/16/2011,54651,54651,53539,54324,2464600,54324
8/17/2011,54324,55073,53828,55073,3160600,55073
8/18/2011,55037,55037,52246,53134,3120400,53134
8/19/2011,53135,53601,52336,52448,2577200,52448
8/22/2011,52472,53552,52397,52440,2140800,52440
8/23/2011,52440,53787,51853,53787,2679000,53787
8/24/2011,53787,54279,52993,53796,2492200,53796
8/25/2011,53796,54155,52677,52953,2381200,52953
8/26/2011,52955,53598,51971,53351,2223000,53351
8/29/2011,53356,55027,53356,54861,2293800,54861
8/30/2011,54861,55768,54425,55385,2343400,55385
8/31/2011,55399,56495,55399,56495,2940000,56495
9/1/2011,56498,58589,56498,58118,4013600,58118
9/2/2011,58114,58114,56302,56532,3147400,56532
9/5/2011,56521,56521,54818,54998,1609000,54998
9/6/2011,54998,56676,54121,56607,2846800,56607
9/8/2011,56609,58242,56609,57624,2757000,57624
9/9/2011,57614,57614,55528,55778,2481800,55778
9/12/2011,55773,55792,54310,55685,2376200,55685
9/13/2011,55690,56336,55166,55544,2099400,55544
9/14/2011,55544,56776,55090,56286,2836200,56286
9/15/2011,56287,57161,56196,56381,2136800,56381
9/16/2011,56381,57210,56257,57210,1970000,57210
9/19/2011,57208,57208,56060,57103,2328200,57103
9/20/2011,57105,57620,56379,56379,2677000,56379
9/21/2011,56381,57600,55915,55982,2777000,55982
9/22/2011,55981,55981,52706,53280,3603600,53280
9/23/2011,53273,53855,52754,53230,2689200,53230
9/26/2011,53243,53873,52399,53748,2143200,53748
9/27/2011,53751,54992,53751,53920,2454200,53920
9/28/2011,53921,54796,53258,53270,2340800,53270
9/29/2011,53276,54207,52849,53385,2304800,53385
9/30/2011,53385,53385,51897,52324,3072600,52324
10/3/2011,52319,52319,50792,50792,3112400,50792
10/4/2011,50790,50790,49433,50686,4038800,50686
10/5/2011,50683,51199,50209,51014,2830400,51014
10/6/2011,51016,52729,51016,52290,3145600,52290
10/7/2011,52290,52891,50902,51244,2627200,51244
10/10/2011,51244,53294,51244,53273,2180600,53273
10/11/2011,53271,54113,52820,53838,2845400,53838
10/13/2011,53836,54751,53308,54601,3574200,54601
10/14/2011,54603,55179,54447,55030,2323200,55030
10/17/2011,55021,55021,53536,53911,2366200,53911
10/18/2011,53915,55225,53188,55032,2540000,55032
10/19/2011,55037,55244,54483,54966,2430800,54966
10/20/2011,54953,54953,53610,54010,2282800,54010
10/21/2011,54014,55504,54014,55255,2151200,55255
10/24/2011,55259,57226,55259,56892,2656000,56892
10/25/2011,56885,56885,55770,56286,2262800,56286
10/26/2011,56306,57334,56249,57144,2172400,57144
10/27/2011,57146,59901,57146,59270,3665800,59270
10/28/2011,59270,59668,58760,59513,2388000,59513
10/31/2011,59513,59513,58094,58338,2258000,58338
11/1/2011,58300,58300,56099,57323,2827600,57323
11/3/2011,57327,58481,57327,58196,2445800,58196
11/4/2011,58186,58804,57547,58670,1946600,58670
11/7/2011,58670,59440,58645,59199,1869400,59199
11/8/2011,59205,59616,58505,59026,1934000,59026
11/9/2011,59011,59011,57201,57550,2623000,57550
11/10/2011,57561,58314,57294,57322,1959000,57322
11/11/2011,57325,58747,57325,58547,2136400,58547
11/14/2011,58539,58717,58013,58258,1791000,58258
11/16/2011,58256,58877,57784,58560,2703800,58560
11/17/2011,58550,58555,56663,56989,3054600,56989
11/18/2011,56989,57477,56418,56731,2297200,56731
11/21/2011,56722,56722,55505,56285,2894800,56285
11/22/2011,56290,56570,55609,55878,2681600,55878
11/23/2011,55879,55879,54813,54972,2429400,54972
11/24/2011,54978,55519,54537,55280,1410200,55280
11/25/2011,55271,55610,54742,54894,1815000,54894
11/28/2011,54899,56444,54899,56017,2271000,56017
11/29/2011,56028,56364,55300,55300,2822000,55300
11/30/2011,55307,57592,55307,56875,4893000,56875
12/1/2011,56876,58302,56876,58143,3297000,58143
12/2/2011,58147,58980,57618,57886,2985600,57886
12/5/2011,57894,59245,57894,58910,2535200,58910
12/6/2011,58910,59576,58497,59536,2178000,59536
12/7/2011,59534,59535,58581,58663,2171800,58663
12/8/2011,58664,59217,57260,57455,2720800,57455
12/9/2011,57455,58540,57455,58236,1946400,58236
12/12/2011,58235,58235,56839,57347,2502200,57347
12/13/2011,57355,58153,57333,57495,2901200,57495
12/14/2011,57495,57495,56647,56647,4140400,56647
12/15/2011,56647,57332,56232,56331,2605800,56331
12/16/2011,56334,56823,56087,56097,2440000,56097
12/19/2011,56100,56376,55298,55298,2833400,55298
12/20/2011,55301,56865,55301,56865,3233000,56865
12/21/2011,56865,56865,56046,56653,2264400,56653
12/22/2011,56656,57459,56557,57348,2289000,57348
12/23/2011,57348,57792,57348,57701,1767200,57701
12/26/2011,57702,57856,57669,57669,0,57669
12/27/2011,57666,58111,57611,58005,1616600,58005
12/28/2011,58006,58010,56447,56534,1612000,56534
12/29/2011,56534,56945,56313,56754,2779200,56754
1/2/2012,56755,57993,56649,57829,2614600,57829
1/3/2012,57836,59288,57836,59265,3083000,59265
1/4/2012,59263,59519,58558,59365,2252000,59365
1/5/2012,59354,59354,57963,58546,2351200,58546
1/6/2012,58565,59261,58355,58600,1659200,58600
1/9/2012,58601,59220,58599,59083,2244600,59083
1/10/2012,59090,60112,59090,59806,2689200,59806
1/11/2012,59799,60094,59423,59962,2245200,59962
1/12/2012,59966,60504,59586,59921,2145600,59921
1/13/2012,59918,59918,58874,59147,5624200,59147
1/16/2012,59146,59982,59146,59956,1705000,59956
1/17/2012,59961,60891,59961,60646,2524200,60646
1/18/2012,60643,61723,60610,61723,2757800,61723
1/19/2012,61726,62181,61566,61927,2843400,61927
1/20/2012,61932,62312,61593,62312,2246400,62312
1/23/2012,62312,62693,61908,62386,2376000,62386
1/24/2012,62386,62536,61667,62486,2731000,62486
1/26/2012,62486,63805,62485,62953,3174000,62953
1/27/2012,62955,63263,62769,62904,2218200,62904
1/30/2012,62902,62902,61989,62770,2197600,62770
1/31/2012,62772,63394,62664,63072,3437800,63072
2/1/2012,63085,64567,63085,64567,3904000,64567
2/2/2012,64569,64855,64224,64593,3107600,64593
2/3/2012,64589,65619,64137,65217,3059800,65217
2/6/2012,65217,65229,64743,65224,1919600,65224
2/7/2012,65213,65944,64801,65917,2722000,65917
2/8/2012,65918,66383,65647,65831,2887000,65831
2/9/2012,65831,66324,65189,65530,2688400,65530
2/10/2012,65525,65525,63880,63998,3501400,63998
2/13/2012,63999,65713,63999,65692,2619200,65692
2/14/2012,65699,65855,64826,65039,2738200,65039
2/15/2012,65041,66004,65041,65368,3825400,65368
2/16/2012,65364,66161,64798,66142,3068400,66142
2/17/2012,66158,66562,65823,66204,2352600,66204
2/23/2012,66084,66329,65590,65820,2322800,65820
2/24/2012,65820,66335,65820,65943,2119800,65943
2/27/2012,65938,65954,65068,65241,2226000,65241
2/28/2012,65245,66152,65240,65959,2717000,65959
2/29/2012,65970,66662,65533,65812,3345400,65812
3/1/2012,65812,66931,65812,66810,2328800,66810
3/2/2012,66810,67791,66810,67782,2557000,67782
3/5/2012,67782,67782,66756,66964,2315800,66964
3/6/2012,66962,66962,64892,65114,2742600,65114
3/7/2012,65123,66053,65123,66017,2683400,66017
3/8/2012,66032,67272,66032,66908,2890800,66908
3/9/2012,66908,67419,66679,66704,2253600,66704
3/12/2012,66687,66687,65965,66385,2149800,66385
3/13/2012,66386,68420,66386,68394,3165200,68394
3/14/2012,68386,68970,67797,68257,2732800,68257
3/15/2012,68259,68259,67458,67749,2295200,67749
3/16/2012,67749,68153,67505,67684,2408600,67684
3/19/2012,67685,68159,67547,67730,2143600,67730
3/20/2012,67725,67725,66704,67296,2071400,67296
3/21/2012,67297,67436,66762,66860,1981000,66860
3/22/2012,66860,66860,65534,65828,2676200,65828
3/23/2012,65831,66253,65576,65813,2524800,65813
3/26/2012,65818,66776,65818,66685,2010800,66685
3/27/2012,66683,66968,65925,66037,2723000,66037
3/28/2012,66032,66032,64819,65079,2883000,65079
3/29/2012,65074,65074,64096,64872,2895600,64872
3/30/2012,64875,65363,64245,64511,3155800,64511
4/2/2012,64515,65593,64199,65216,2966600,65216
4/3/2012,65218,65530,64015,64284,2773600,64284
4/4/2012,64301,64301,63450,63529,2739600,63529
4/5/2012,63518,64299,63384,63691,2294800,63691
4/9/2012,63690,63690,62462,62923,1788200,62923
4/10/2012,62922,62922,61344,61738,3094000,61738
4/11/2012,61741,62356,61291,61293,2952600,61293
4/12/2012,61300,63061,61300,63058,3115800,63058
4/13/2012,63039,63039,61778,62106,2959600,62106
4/16/2012,62120,62688,61465,61955,2316600,61955
4/17/2012,61959,62961,61959,62699,2704600,62699
4/18/2012,62696,63243,62429,63010,4053800,63010
4/19/2012,63007,63274,62478,62618,2358200,62618
4/20/2012,62620,63369,62431,62494,2285200,62494
4/23/2012,62494,62494,60897,61539,2533400,61539
4/24/2012,61537,62001,61380,61971,2377000,61971
4/25/2012,61989,62441,61328,61750,3307200,61750
4/26/2012,61750,62282,61033,62198,3130000,62198
4/27/2012,62203,62486,61667,61691,2547600,61691
4/30/2012,61691,61900,61231,61820,1963200,61820
5/2/2012,61820,62502,61594,62424,2955600,62424
5/3/2012,62427,62783,61731,62104,3036000,62104
5/4/2012,62104,62167,60438,60821,4961600,60821
5/7/2012,60802,61299,60391,61220,3370400,61220
5/8/2012,61218,61218,59871,60365,3091200,60365
5/9/2012,60346,60346,59199,59786,3261600,59786
5/10/2012,59796,60752,59637,59702,2701400,59702
5/11/2012,59703,60340,59138,59445,2532400,59445
5/14/2012,59443,59443,57539,57540,3047400,57540
5/15/2012,57540,58024,56145,56238,4189200,56238
5/16/2012,56245,57693,55415,55888,4327600,55888
5/17/2012,55886,56296,54038,54038,3709800,54038
5/18/2012,54032,54914,53856,54513,4306200,54513
5/21/2012,54516,56678,54516,56590,3569000,56590
5/22/2012,56586,56586,54886,55039,3667400,55039
5/23/2012,55039,55052,53028,54619,4334000,54619
5/24/2012,54620,54820,53176,54063,4013800,54063
5/25/2012,54062,54970,53847,54463,2988400,54463
5/28/2012,54467,55609,54467,55213,1857200,55213
5/29/2012,55214,55763,54554,54633,3048000,54633
5/30/2012,54632,54632,53382,53798,3298400,53798
5/31/2012,53805,54509,53090,54490,4826000,54490
6/1/2012,54488,54488,53087,53403,2986400,53403
6/4/2012,53408,53960,53367,53417,2360000,53417
6/5/2012,53413,53917,52481,52481,2530000,52481
6/6/2012,52486,54195,52486,54156,3542000,54156
6/8/2012,54150,54432,53685,54430,2627600,54430
6/11/2012,54434,55401,53905,54001,2736600,54001
6/12/2012,54001,55049,53906,55049,3894600,55049
6/13/2012,55041,55989,54523,55651,4187800,55651
6/14/2012,55641,55769,54952,55352,3299200,55352
6/15/2012,55349,56105,55203,56105,3900800,56105
6/18/2012,56066,56579,55486,56195,2960600,56195
6/19/2012,56210,57567,56210,57195,3658800,57195
6/20/2012,57196,57611,56529,57167,3202000,57167
6/21/2012,57162,57218,55505,55505,2601800,55505
6/22/2012,55518,56019,55083,55440,2476800,55440
6/25/2012,55406,55406,53694,53805,2160000,53805
6/26/2012,53806,54193,53398,53837,2707000,53837
6/27/2012,53837,54006,53084,53109,3825800,53109
6/28/2012,53107,53306,52271,52652,3531600,52652
6/29/2012,52656,54355,52656,54355,3744800,54355
7/2/2012,54355,54754,53961,54693,2874200,54693
7/3/2012,54704,56228,54704,55780,4064400,55780
7/4/2012,55780,56322,55485,56077,1718400,56077
7/5/2012,56083,56943,55828,56379,3128600,56379
7/6/2012,56376,56376,54967,55394,2701800,55394
7/10/2012,55392,55588,53668,53706,3467800,53706
7/11/2012,53708,54135,53233,53569,2970600,53569
7/12/2012,53564,53616,52489,53421,3047600,53421
7/13/2012,53422,54428,53420,54331,2784600,54331
7/16/2012,54316,54418,53216,53402,2821800,53402
7/17/2012,53403,54037,53119,53909,2519400,53909
7/18/2012,53909,54588,53551,54583,2296200,54583
7/19/2012,54588,55491,54588,55347,2879200,55347
7/20/2012,55337,55337,54138,54195,2865000,54195
7/23/2012,54183,54183,52213,53034,2807800,53034
7/24/2012,53038,53416,52399,52639,2762600,52639
7/25/2012,52658,53233,52346,52608,2216000,52608
7/26/2012,52638,54126,52638,54003,3017600,54003
7/27/2012,54024,57046,54024,56553,4674400,56553
7/30/2012,56551,57241,56090,57241,2965600,57241
7/31/2012,57243,57466,56097,56097,692000,56097
8/1/2012,56091,56385,55425,55623,598200,55623
8/2/2012,56289,56289,55239,55520,2838000,55520
8/3/2012,55524,57399,55524,57255,3577400,57255
8/6/2012,57255,58996,56893,58345,3613400,58345
8/7/2012,58343,59316,57679,57726,3447200,57726
8/8/2012,57723,58964,57603,58951,3233200,58951
8/9/2012,58950,59202,58115,58797,2863000,58797
8/10/2012,58774,59365,58128,59281,3080000,59281
8/13/2012,59281,59543,58601,59123,2539200,59123
8/14/2012,59123,59605,57904,58083,3533800,58083
8/15/2012,58083,58375,57630,58189,4578200,58189
8/16/2012,58190,59544,58190,59446,3477000,59446
8/17/2012,59443,59822,58944,59082,2954200,59082
8/20/2012,59083,59462,58629,59283,3001200,59283
8/21/2012,59298,60209,58684,58918,3926400,58918
8/22/2012,58918,59585,58443,59381,3708800,59381
8/23/2012,59382,59382,58145,58512,3342000,58512
8/24/2012,58511,58750,57833,58426,3212600,58426
8/27/2012,58424,58462,57853,58111,2344200,58111
8/28/2012,58109,58745,57976,58406,2728200,58406
8/29/2012,58414,58553,57061,57369,4106200,57369
8/30/2012,57366,57508,56901,57256,3132600,57256
8/31/2012,57257,57835,56719,57061,5747200,57061
9/3/2012,57065,57457,56954,57281,2317000,57281
9/4/2012,57272,57272,56203,56234,3236000,56234
9/5/2012,56236,56904,56236,56864,3313000,56864
9/6/2012,56868,58328,56868,58321,3620600,58321
9/10/2012,58325,59421,58325,58404,3513600,58404
9/11/2012,58405,59515,58404,59423,3854800,59423
9/12/2012,59429,60136,59205,59922,4849800,59922
9/13/2012,59921,62117,59629,61958,5974600,61958
9/14/2012,61955,63428,61823,62105,5816200,62105
9/17/2012,62106,62692,61552,61806,3903000,61806
9/18/2012,61806,62132,61447,61804,3202000,61804
9/19/2012,61806,62514,61519,61652,3391000,61652
9/20/2012,61652,61908,60961,61688,2923200,61688
